tripduration,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude
2930.1,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
2296,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,86,Brookline Village - Station Street at MBTA,42.33274392,-71.11626681
2882.25,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
4383,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
5601.75,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529
1836,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
6253,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
4117.285714,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36912158,-71.11638672
2933,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,98,Warren St at Chelsea St,42.371848,-71.060292
21091,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,99,Wilson Square,42.38567579,-71.11412136
2537.875,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,100,Davis Square,42.396969,-71.123024
