tripduration,start_station_id,start_station_name,end_station_id,end_station_name
1947,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,86,Brookline Village - Station Street at MBTA
1947,95,Cambridge St - at Columbia St / Webster Ave,77,Somerville City Hall
1947,95,Cambridge St - at Columbia St / Webster Ave,55,Boylston St at Massachusetts Ave
1947,59,Chinatown Gate Plaza,192,Purchase St at Pearl St
1947,58,Mugar Way at Beacon St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
1947,53,Beacon St at Massachusetts Ave,74,Harvard Square at Mass Ave/ Dunster
1947,51,Washington St at Lenox St,15,Brighton Mills - 370 Western Ave
1947,48,Post Office Square,5,Northeastern University - North Parking Lot
1947,35,Arch St at Franklin St,82,Beacon St at Tappan St
1947,33,Kenmore Square,364,Tremont St at Northampton St
1947,23,Boston City Hall - 28 State St,175,Brighton Center - Washington St at Cambridge St
1947,23,Boston City Hall - 28 State St,9,Commonwealth Ave at Agganis Way
1947,20,Aquarium T Stop - 200 Atlantic Ave,182,Museum of Science
1947,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,190,Nashua Street at Red Auerbach Way
1946,380,Mass Ave at Albany St,328,Grove St at Community Path
1946,378,191 Beacon St,335,Harvard St at Greene-Rose Heritage Park
1946,342,Boylston St at Jersey St,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd
1946,329,Washington St at Myrtle St,23,Boston City Hall - 28 State St
1946,296,Farragut Rd at E. 6th St,345,Park Plaza at Charles St S.
1946,233,St Mary's,144,Rogers St & Land Blvd
1946,226,Commonwealth Ave At Babcock St,6,Cambridge St at Joy St
1946,225,Cambridge Dept. of Public Works -147 Hampshire St.,9,Commonwealth Ave at Agganis Way
1946,221,Verizon Innovation Hub 10 Ware Street,61,Boylston St at Fairfield St
1946,219,Boston East - 126 Border St,397,Broadway at Beacham St
1946,213,East Boston Neighborhood Health Center - 20 Maverick Square,212,Maverick Square - Lewis Mall
1946,206,Government Center - Cambridge St at Court St,178,MIT Pacific St at Purrington St
1946,180,Mt Auburn,342,Boylston St at Jersey St
1946,146,Murphy Skating Rink - 1880 Day Blvd,146,Murphy Skating Rink - 1880 Day Blvd
1946,133,Green Street T Stop - Green St at Amory St,340,Blue Hill Ave at Almont St
1946,125,Hyde Square - Barbara St at Centre St,384,Clarendon St at Newbury St
1946,115,Porter Square Station,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St
1946,107,Ames St at Main St,59,Chinatown Gate Plaza
1946,100,Davis Square,16,Back Bay T Stop - Dartmouth St at Stuart St
1946,93,JFK/UMass T Stop,93,JFK/UMass T Stop
1946,91,One Kendall Square at Hampshire St / Portland St,102,Powder House Circle - Nathan Tufts Park
1946,90,Lechmere Station at Cambridge St / First St,133,Green Street T Stop - Green St at Amory St
1946,80,MIT Stata Center at Vassar St / Main St,372,Boylston St at Exeter St
1946,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,125,Hyde Square - Barbara St at Centre St
1946,73,Harvard Square at Brattle St / Eliot St,371,700 Huron Ave
1946,68,Central Square at Mass Ave / Essex St,94,Main St at Austin St
1946,68,Central Square at Mass Ave / Essex St,94,Main St at Austin St
1946,59,Chinatown Gate Plaza,59,Chinatown Gate Plaza
1946,55,Boylston St at Massachusetts Ave,208,Oak Square - 615 Washington St
1946,54,Tremont St at West St,356,Charlestown Navy Yard
1946,49,Stuart St at Charles St,4,Tremont St at E Berkeley St
1946,40,Lewis Wharf at Atlantic Ave,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd
1946,36,Copley Square - Dartmouth St at Boylston St,36,Copley Square - Dartmouth St at Boylston St
1946,33,Kenmore Square,89,Harvard Law School at Mass Ave / Jarvis St
1946,24,Seaport Square - Seaport Blvd at Northern Ave,369,Boston Public Market
1946,22,South Station - 700 Atlantic Ave,364,Tremont St at Northampton St
1946,17,Soldiers Field Park - 111 Western Ave,374,Tremont St at Hamilton Pl
1946,9,Commonwealth Ave at Agganis Way,196,Roxbury YMCA - Warren St at MLK Blvd
1946,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,22,South Station - 700 Atlantic Ave
1945,370,Dartmouth St at Newbury St,185,Third at Binney
1945,369,Boston Public Market,89,Harvard Law School at Mass Ave / Jarvis St
1945,362,Columbia Rd at Tierney Community Center,205,Bowdoin St at Quincy St
1945,362,Columbia Rd at Tierney Community Center,98,Warren St at Chelsea St
1945,356,Charlestown Navy Yard,23,Boston City Hall - 28 State St
1945,337,Roslindale Village - South St,337,Roslindale Village - South St
1945,332,Harvard Ave at Brainerd Rd,107,Ames St at Main St
1945,330,30 Dane St,5,Northeastern University - North Parking Lot
1945,296,Farragut Rd at E. 6th St,43,Rowes Wharf at Atlantic Ave
1945,235,East Somerville Library (Broadway and Illinois),87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace
1945,228,One Memorial Drive,80,MIT Stata Center at Vassar St / Main St
1945,182,Museum of Science,17,Soldiers Field Park - 111 Western Ave
1945,163,The Lawn on D,54,Tremont St at West St
1945,157,Seaport Blvd at Sleeper St,40,Lewis Wharf at Atlantic Ave
1945,105,Lower Cambridgeport at Magazine St / Riverside Rd,81,Chinatown T Stop
1945,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,70,Harvard Kennedy School at Bennett St / Eliot St
1945,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,20,Aquarium T Stop - 200 Atlantic Ave
1945,91,One Kendall Square at Hampshire St / Portland St,171,Bunker Hill Community College
1945,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,157,Seaport Blvd at Sleeper St
1945,73,Harvard Square at Brattle St / Eliot St,74,Harvard Square at Mass Ave/ Dunster
1945,72,One Broadway / Kendall Sq at Main St / 3rd St,53,Beacon St at Massachusetts Ave
1945,70,Harvard Kennedy School at Bennett St / Eliot St,58,Mugar Way at Beacon St
1945,69,Coolidge Corner - Beacon St at Centre St,358,Medford St at Charlestown BCYF
1945,67,MIT at Mass Ave / Amherst St,54,Tremont St at West St
1945,61,Boylston St at Fairfield St,233,St Mary's
1945,58,Mugar Way at Beacon St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
1945,33,Kenmore Square,89,Harvard Law School at Mass Ave / Jarvis St
1945,33,Kenmore Square,369,Boston Public Market
1945,15,Brighton Mills - 370 Western Ave,206,Government Center - Cambridge St at Court St
1944,384,Clarendon St at Newbury St,208,Oak Square - 615 Washington St
1944,380,Mass Ave at Albany St,30,Brigham Circle - Francis St at Huntington Ave
1944,296,Farragut Rd at E. 6th St,52,Newbury St at Hereford St
1944,190,Nashua Street at Red Auerbach Way,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
1944,178,MIT Pacific St at Purrington St,54,Tremont St at West St
1944,177,University Park,40,Lewis Wharf at Atlantic Ave
1944,157,Seaport Blvd at Sleeper St,92,University of Massachusetts Boston - Campus Center
1944,157,Seaport Blvd at Sleeper St,182,Museum of Science
1944,136,ID Building West,235,East Somerville Library (Broadway and Illinois)
1944,116,359 Broadway - Broadway at Fayette Street,52,Newbury St at Hereford St
1944,91,One Kendall Square at Hampshire St / Portland St,86,Brookline Village - Station Street at MBTA
1944,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,384,Clarendon St at Newbury St
1944,81,Chinatown T Stop,175,Brighton Center - Washington St at Cambridge St
1944,74,Harvard Square at Mass Ave/ Dunster,19,Park Dr at Buswell St
1944,61,Boylston St at Fairfield St,92,University of Massachusetts Boston - Campus Center
1944,61,Boylston St at Fairfield St,54,Tremont St at West St
1944,55,Boylston St at Massachusetts Ave,78,Union Square - Somerville
1944,52,Newbury St at Hereford St,185,Third at Binney
1944,52,Newbury St at Hereford St,344,Commonwealth Ave at Chiswick Rd
1944,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,74,Harvard Square at Mass Ave/ Dunster
1944,39,Washington St at Rutland St,100,Davis Square
1944,39,Washington St at Rutland St,157,Seaport Blvd at Sleeper St
1944,37,New Balance - 20 Guest St,111,Packard Ave at Powderhouse Blvd
1944,36,Copley Square - Dartmouth St at Boylston St,72,One Broadway / Kendall Sq at Main St / 3rd St
1944,36,Copley Square - Dartmouth St at Boylston St,100,Davis Square
1944,29,Innovation Lab - 125 Western Ave at Batten Way,58,Mugar Way at Beacon St
1944,26,Washington St at Waltham St,70,Harvard Kennedy School at Bennett St / Eliot St
1944,22,South Station - 700 Atlantic Ave,60,Charles Circle - Charles St at Cambridge St
1944,21,Prudential Center - 101 Huntington Ave,67,MIT at Mass Ave / Amherst St
1944,20,Aquarium T Stop - 200 Atlantic Ave,134,Boylston St at Dartmouth St FORMER
1944,17,Soldiers Field Park - 111 Western Ave,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur
1944,16,Back Bay T Stop - Dartmouth St at Stuart St,58,Mugar Way at Beacon St
1944,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,130,Uphams Corner
1944,10,B.U. Central - 725 Comm. Ave.,60,Charles Circle - Charles St at Cambridge St
1944,5,Northeastern University - North Parking Lot,60,Charles Circle - Charles St at Cambridge St
1943,384,Clarendon St at Newbury St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
1943,384,Clarendon St at Newbury St,50,Boylston St at Berkeley St
1943,374,Tremont St at Hamilton Pl,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd
1943,364,Tremont St at Northampton St,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd
1943,342,Boylston St at Jersey St,23,Boston City Hall - 28 State St
1943,334,Mass Ave at Hadley/Walden,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd
1943,332,Harvard Ave at Brainerd Rd,332,Harvard Ave at Brainerd Rd
1943,296,Farragut Rd at E. 6th St,190,Nashua Street at Red Auerbach Way
1943,233,St Mary's,19,Park Dr at Buswell St
1943,221,Verizon Innovation Hub 10 Ware Street,61,Boylston St at Fairfield St
1943,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,345,Park Plaza at Charles St S.
1943,189,Kendall T,221,Verizon Innovation Hub 10 Ware Street
1943,169,Edwards Playground - Main St at Eden St,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd
1943,149,175 N Harvard St,42,Boylston St at Arlington St
1943,146,Murphy Skating Rink - 1880 Day Blvd,364,Tremont St at Northampton St
1943,131,Jackson Square T Stop,131,Jackson Square T Stop
1943,120,Beacon St at Charles St,120,Beacon St at Charles St
1943,118,Linear Park - Mass. Ave. at Cameron Ave. ,80,MIT Stata Center at Vassar St / Main St
1943,107,Ames St at Main St,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St
1943,103,JFK Crossing at Harvard St. / Thorndike St.,374,Tremont St at Hamilton Pl
1943,100,Davis Square,188,Foss Park
1943,98,Warren St at Chelsea St,50,Boylston St at Berkeley St
1943,86,Brookline Village - Station Street at MBTA,359,One Brigham Circle
1943,86,Brookline Village - Station Street at MBTA,86,Brookline Village - Station Street at MBTA
1943,74,Harvard Square at Mass Ave/ Dunster,48,Post Office Square
1943,74,Harvard Square at Mass Ave/ Dunster,189,Kendall T
1943,69,Coolidge Corner - Beacon St at Centre St,40,Lewis Wharf at Atlantic Ave
1943,59,Chinatown Gate Plaza,329,Washington St at Myrtle St
1943,57,Massachusetts Ave at Columbus Ave,115,Porter Square Station
1943,52,Newbury St at Hereford St,342,Boylston St at Jersey St
1943,50,Boylston St at Berkeley St,68,Central Square at Mass Ave / Essex St
1943,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,351,Faneuil St at Arlington St
1943,25,South End Library - Tremont St at W Newton St,128,E Cottage St at Columbia Rd
1943,24,Seaport Square - Seaport Blvd at Northern Ave,173,Savin Hill T Stop - S Sydney St at Bay St
1943,22,South Station - 700 Atlantic Ave,318,Ames St at Broadway
1943,16,Back Bay T Stop - Dartmouth St at Stuart St,60,Charles Circle - Charles St at Cambridge St
1942,394,Broadway at Maple St,137,Magoun Square at Trum Field
1942,385,Albany St at E. Brookline St,175,Brighton Center - Washington St at Cambridge St
1942,381,Inman Square at Springfield St.,384,Clarendon St at Newbury St
1942,378,191 Beacon St,20,Aquarium T Stop - 200 Atlantic Ave
1942,342,Boylston St at Jersey St,190,Nashua Street at Red Auerbach Way
1942,342,Boylston St at Jersey St,109,West End Park
1942,318,Ames St at Broadway,332,Harvard Ave at Brainerd Rd
1942,296,Farragut Rd at E. 6th St,20,Aquarium T Stop - 200 Atlantic Ave
1942,234,Broadway at Central St,77,Somerville City Hall
1942,234,Broadway at Central St,137,Magoun Square at Trum Field
1942,169,Edwards Playground - Main St at Eden St,185,Third at Binney
1942,163,The Lawn on D,4,Tremont St at E Berkeley St
1942,143,EF - North Point Park,143,EF - North Point Park
1942,142,Alewife Station at Russell Field,68,Central Square at Mass Ave / Essex St
1942,135,ID Building East,40,Lewis Wharf at Atlantic Ave
1942,134,Boylston St at Dartmouth St FORMER,113,Andrew T Stop - Dorchester Ave at Dexter St
1942,122,Burlington Ave at Brookline Ave,362,Columbia Rd at Tierney Community Center
1942,119,South Boston Library - 646 E Broadway,40,Lewis Wharf at Atlantic Ave
1942,110,Harvard University Gund Hall at Quincy St / Kirkland St,58,Mugar Way at Beacon St
1942,105,Lower Cambridgeport at Magazine St / Riverside Rd,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
1942,99,Wilson Square,24,Seaport Square - Seaport Blvd at Northern Ave
1942,96,Cambridge Main Library at Broadway / Trowbridge St,370,Dartmouth St at Newbury St
1942,91,One Kendall Square at Hampshire St / Portland St,171,Bunker Hill Community College
1942,86,Brookline Village - Station Street at MBTA,105,Lower Cambridgeport at Magazine St / Riverside Rd
1942,78,Union Square - Somerville,190,Nashua Street at Red Auerbach Way
1942,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,189,Kendall T
1942,74,Harvard Square at Mass Ave/ Dunster,364,Tremont St at Northampton St
1942,74,Harvard Square at Mass Ave/ Dunster,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd
1942,58,Mugar Way at Beacon St,73,Harvard Square at Brattle St / Eliot St
1942,49,Stuart St at Charles St,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St
1942,49,Stuart St at Charles St,7,Fan Pier
1942,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,332,Harvard Ave at Brainerd Rd
1942,39,Washington St at Rutland St,221,Verizon Innovation Hub 10 Ware Street
1942,33,Kenmore Square,60,Charles Circle - Charles St at Cambridge St
1942,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St
1942,20,Aquarium T Stop - 200 Atlantic Ave,52,Newbury St at Hereford St
1942,9,Commonwealth Ave at Agganis Way,39,Washington St at Rutland St
1942,6,Cambridge St at Joy St,136,ID Building West
1941,378,191 Beacon St,80,MIT Stata Center at Vassar St / Main St
1941,378,191 Beacon St,95,Cambridge St - at Columbia St / Webster Ave
1941,374,Tremont St at Hamilton Pl,78,Union Square - Somerville
1941,372,Boylston St at Exeter St,60,Charles Circle - Charles St at Cambridge St
1941,367,Vassal Lane at Tobin/VLUS,105,Lower Cambridgeport at Magazine St / Riverside Rd
1941,354,Washington St at Egremont Rd,224,Fresh Pond Reservation
1941,332,Harvard Ave at Brainerd Rd,190,Nashua Street at Red Auerbach Way
1941,296,Farragut Rd at E. 6th St,39,Washington St at Rutland St
1941,225,Cambridge Dept. of Public Works -147 Hampshire St.,381,Inman Square at Springfield St.
1941,143,EF - North Point Park,206,Government Center - Cambridge St at Court St
1941,137,Magoun Square at Trum Field,39,Washington St at Rutland St
1941,134,Boylston St at Dartmouth St FORMER,23,Boston City Hall - 28 State St
1941,121,W Broadway at Dorchester St,60,Charles Circle - Charles St at Cambridge St
1941,120,Beacon St at Charles St,58,Mugar Way at Beacon St
1941,107,Ames St at Main St,120,Beacon St at Charles St
1941,105,Lower Cambridgeport at Magazine St / Riverside Rd,374,Tremont St at Hamilton Pl
1941,94,Main St at Austin St,11,Longwood Ave at Binney St
1941,91,One Kendall Square at Hampshire St / Portland St,100,Davis Square
1941,79,Beacon St at Washington / Kirkland,379,Tremont St at W. Dedham St
1941,70,Harvard Kennedy School at Bennett St / Eliot St,144,Rogers St & Land Blvd
1941,69,Coolidge Corner - Beacon St at Centre St,358,Medford St at Charlestown BCYF
1941,60,Charles Circle - Charles St at Cambridge St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
1941,58,Mugar Way at Beacon St,58,Mugar Way at Beacon St
1941,57,Massachusetts Ave at Columbus Ave,144,Rogers St & Land Blvd
1941,53,Beacon St at Massachusetts Ave,53,Beacon St at Massachusetts Ave
1941,51,Washington St at Lenox St,341,Roslindale Village - Washington St
1941,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,226,Commonwealth Ave At Babcock St
1941,43,Rowes Wharf at Atlantic Ave,55,Boylston St at Massachusetts Ave
1941,29,Innovation Lab - 125 Western Ave at Batten Way,58,Mugar Way at Beacon St
1941,24,Seaport Square - Seaport Blvd at Northern Ave,282,Stony Brook T Stop
1941,22,South Station - 700 Atlantic Ave,329,Washington St at Myrtle St
1941,16,Back Bay T Stop - Dartmouth St at Stuart St,191,Tappan St at Brookline Hills MBTA
1941,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,68,Central Square at Mass Ave / Essex St
1941,11,Longwood Ave at Binney St,40,Lewis Wharf at Atlantic Ave
1941,9,Commonwealth Ave at Agganis Way,179,MIT Vassar St
1941,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,60,Charles Circle - Charles St at Cambridge St
1940,379,Tremont St at W. Dedham St,96,Cambridge Main Library at Broadway / Trowbridge St
1940,369,Boston Public Market,163,The Lawn on D
1940,363,Harrison Ave at Mullins Way,234,Broadway at Central St
1940,357,Centre St at Seaverns Ave,91,One Kendall Square at Hampshire St / Portland St
1940,356,Charlestown Navy Yard,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
1940,341,Roslindale Village - Washington St,50,Boylston St at Berkeley St
1940,337,Roslindale Village - South St,54,Tremont St at West St
1940,279,Williams St at Washington St,374,Tremont St at Hamilton Pl
1940,236,Assembly Square T,370,Dartmouth St at Newbury St
1940,234,Broadway at Central St,77,Somerville City Hall
1940,228,One Memorial Drive,177,University Park
1940,189,Kendall T,20,Aquarium T Stop - 200 Atlantic Ave
1940,182,Museum of Science,58,Mugar Way at Beacon St
1940,181,Huron Ave At Vassal Lane,46,Christian Science Plaza - Massachusetts Ave at Westland Ave
1940,163,The Lawn on D,54,Tremont St at West St
1940,121,W Broadway at Dorchester St,167,Ryan Playground - Dorchester Ave at Harbor View St
1940,120,Beacon St at Charles St,179,MIT Vassar St
1940,116,359 Broadway - Broadway at Fayette Street,95,Cambridge St - at Columbia St / Webster Ave
1940,98,Warren St at Chelsea St,66,Commonwealth Ave at Griggs St
1940,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
1940,77,Somerville City Hall,89,Harvard Law School at Mass Ave / Jarvis St
1940,75,Lafayette Square at Mass Ave / Main St / Columbia St,333,699 Mt Auburn St
1940,68,Central Square at Mass Ave / Essex St,41,Packard's Corner - Commonwealth Ave at Brighton Ave
1940,53,Beacon St at Massachusetts Ave,55,Boylston St at Massachusetts Ave
1940,40,Lewis Wharf at Atlantic Ave,40,Lewis Wharf at Atlantic Ave
1940,36,Copley Square - Dartmouth St at Boylston St,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St
1940,24,Seaport Square - Seaport Blvd at Northern Ave,226,Commonwealth Ave At Babcock St
1940,24,Seaport Square - Seaport Blvd at Northern Ave,282,Stony Brook T Stop
1940,19,Park Dr at Buswell St,61,Boylston St at Fairfield St
1940,6,Cambridge St at Joy St,282,Stony Brook T Stop
1939,381,Inman Square at Springfield St.,40,Lewis Wharf at Atlantic Ave
1939,380,Mass Ave at Albany St,74,Harvard Square at Mass Ave/ Dunster
1939,371,700 Huron Ave,333,699 Mt Auburn St
1939,357,Centre St at Seaverns Ave,74,Harvard Square at Mass Ave/ Dunster
1939,342,Boylston St at Jersey St,125,Hyde Square - Barbara St at Centre St
1939,334,Mass Ave at Hadley/Walden,23,Boston City Hall - 28 State St
1939,331,Huntington Ave at Mass Art,30,Brigham Circle - Francis St at Huntington Ave
1939,296,Farragut Rd at E. 6th St,296,Farragut Rd at E. 6th St
1939,217,Orient Heights T Stop - Bennington St at Saratoga St,212,Maverick Square - Lewis Mall
1939,193,Brookline Town Hall,99,Wilson Square
1939,146,Murphy Skating Rink - 1880 Day Blvd,146,Murphy Skating Rink - 1880 Day Blvd
1939,139,Dana Park,68,Central Square at Mass Ave / Essex St
1939,120,Beacon St at Charles St,374,Tremont St at Hamilton Pl
1939,98,Warren St at Chelsea St,369,Boston Public Market
1939,81,Chinatown T Stop,40,Lewis Wharf at Atlantic Ave
1939,80,MIT Stata Center at Vassar St / Main St,118,Linear Park - Mass. Ave. at Cameron Ave. 
1939,78,Union Square - Somerville,73,Harvard Square at Brattle St / Eliot St
1939,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,390,Broadway at Lynde St
1939,74,Harvard Square at Mass Ave/ Dunster,36,Copley Square - Dartmouth St at Boylston St
1939,74,Harvard Square at Mass Ave/ Dunster,74,Harvard Square at Mass Ave/ Dunster
1939,71,Conway Park - Somerville Avenue,22,South Station - 700 Atlantic Ave
1939,69,Coolidge Corner - Beacon St at Centre St,8,Union Square - Brighton Ave at Cambridge St
1939,61,Boylston St at Fairfield St,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace
1939,58,Mugar Way at Beacon St,70,Harvard Kennedy School at Bennett St / Eliot St
1939,48,Post Office Square,146,Murphy Skating Rink - 1880 Day Blvd
1939,42,Boylston St at Arlington St,190,Nashua Street at Red Auerbach Way
1939,42,Boylston St at Arlington St,79,Beacon St at Washington / Kirkland
1939,41,Packard's Corner - Commonwealth Ave at Brighton Ave,26,Washington St at Waltham St
1939,39,Washington St at Rutland St,369,Boston Public Market
1939,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,23,Boston City Hall - 28 State St
1939,23,Boston City Hall - 28 State St,351,Faneuil St at Arlington St
1939,22,South Station - 700 Atlantic Ave,233,St Mary's
1939,4,Tremont St at E Berkeley St,17,Soldiers Field Park - 111 Western Ave
1938,384,Clarendon St at Newbury St,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace
1938,370,Dartmouth St at Newbury St,190,Nashua Street at Red Auerbach Way
1938,369,Boston Public Market,177,University Park
1938,366,Broadway T Stop,124,Curtis Hall - South St at Centre St
1938,365,Harrison Ave at Bennet St,364,Tremont St at Northampton St
1938,354,Washington St at Egremont Rd,344,Commonwealth Ave at Chiswick Rd
1938,308,BCBS Hingham,308,BCBS Hingham
1938,296,Farragut Rd at E. 6th St,190,Nashua Street at Red Auerbach Way
1938,206,Government Center - Cambridge St at Court St,69,Coolidge Corner - Beacon St at Centre St
1938,199,Uphams Corner T Stop - Magnolia St at Dudley St,203,Columbia Rd at Ceylon St
1938,192,Purchase St at Pearl St,130,Uphams Corner
1938,190,Nashua Street at Red Auerbach Way,122,Burlington Ave at Brookline Ave
1938,189,Kendall T,8,Union Square - Brighton Ave at Cambridge St
1938,179,MIT Vassar St,180,Mt Auburn
1938,174,Washington St at Brock St,365,Harrison Ave at Bennet St
1938,125,Hyde Square - Barbara St at Centre St,73,Harvard Square at Brattle St / Eliot St
1938,122,Burlington Ave at Brookline Ave,23,Boston City Hall - 28 State St
1938,111,Packard Ave at Powderhouse Blvd,143,EF - North Point Park
1938,110,Harvard University Gund Hall at Quincy St / Kirkland St,73,Harvard Square at Brattle St / Eliot St
1938,105,Lower Cambridgeport at Magazine St / Riverside Rd,100,Davis Square
1938,98,Warren St at Chelsea St,98,Warren St at Chelsea St
1938,98,Warren St at Chelsea St,40,Lewis Wharf at Atlantic Ave
1938,89,Harvard Law School at Mass Ave / Jarvis St,100,Davis Square
1938,86,Brookline Village - Station Street at MBTA,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St
1938,81,Chinatown T Stop,95,Cambridge St - at Columbia St / Webster Ave
1938,73,Harvard Square at Brattle St / Eliot St,37,New Balance - 20 Guest St
1938,68,Central Square at Mass Ave / Essex St,174,Washington St at Brock St
1938,67,MIT at Mass Ave / Amherst St,35,Arch St at Franklin St
1938,60,Charles Circle - Charles St at Cambridge St,131,Jackson Square T Stop
1938,54,Tremont St at West St,356,Charlestown Navy Yard
1938,53,Beacon St at Massachusetts Ave,149,175 N Harvard St
1938,53,Beacon St at Massachusetts Ave,17,Soldiers Field Park - 111 Western Ave
1938,42,Boylston St at Arlington St,69,Coolidge Corner - Beacon St at Centre St
1938,42,Boylston St at Arlington St,42,Boylston St at Arlington St
1938,20,Aquarium T Stop - 200 Atlantic Ave,69,Coolidge Corner - Beacon St at Centre St
1938,7,Fan Pier,105,Lower Cambridgeport at Magazine St / Riverside Rd
1938,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,8,Union Square - Brighton Ave at Cambridge St
1938,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,190,Nashua Street at Red Auerbach Way
1937,381,Inman Square at Springfield St.,143,EF - North Point Park
1937,369,Boston Public Market,227,Silber Way
1937,369,Boston Public Market,21,Prudential Center - 101 Huntington Ave
1937,361,Deerfield St at Commonwealth Ave,190,Nashua Street at Red Auerbach Way
1937,344,Commonwealth Ave at Chiswick Rd,346,Cleveland Circle
1937,335,Harvard St at Greene-Rose Heritage Park,139,Dana Park
1937,331,Huntington Ave at Mass Art,91,One Kendall Square at Hampshire St / Portland St
1937,233,St Mary's,37,New Balance - 20 Guest St
1937,227,Silber Way,182,Museum of Science
1937,221,Verizon Innovation Hub 10 Ware Street,180,Mt Auburn
1937,197,MLK Blvd at Washington St,361,Deerfield St at Commonwealth Ave
1937,186,Congress St at Northern Ave,55,Boylston St at Massachusetts Ave
1937,163,The Lawn on D,120,Beacon St at Charles St
1937,134,Boylston St at Dartmouth St FORMER,58,Mugar Way at Beacon St
1937,125,Hyde Square - Barbara St at Centre St,334,Mass Ave at Hadley/Walden
1937,115,Porter Square Station,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St
1937,111,Packard Ave at Powderhouse Blvd,75,Lafayette Square at Mass Ave / Main St / Columbia St
1937,98,Warren St at Chelsea St,369,Boston Public Market
1937,86,Brookline Village - Station Street at MBTA,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St
1937,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd
1937,73,Harvard Square at Brattle St / Eliot St,226,Commonwealth Ave At Babcock St
1937,72,One Broadway / Kendall Sq at Main St / 3rd St,61,Boylston St at Fairfield St
1937,61,Boylston St at Fairfield St,61,Boylston St at Fairfield St
1937,52,Newbury St at Hereford St,369,Boston Public Market
1937,48,Post Office Square,22,South Station - 700 Atlantic Ave
1937,40,Lewis Wharf at Atlantic Ave,150,State Street at Channel Center
1937,33,Kenmore Square,89,Harvard Law School at Mass Ave / Jarvis St
1936,377,Perry Park,41,Packard's Corner - Commonwealth Ave at Brighton Ave
1936,356,Charlestown Navy Yard,20,Aquarium T Stop - 200 Atlantic Ave
1936,339,Archdale Rd at Washington St,339,Archdale Rd at Washington St
1936,331,Huntington Ave at Mass Art,359,One Brigham Circle
1936,331,Huntington Ave at Mass Art,370,Dartmouth St at Newbury St
1936,331,Huntington Ave at Mass Art,52,Newbury St at Hereford St
1936,239,Community Path at Cedar Street,142,Alewife Station at Russell Field
1936,234,Broadway at Central St,329,Washington St at Myrtle St
1936,227,Silber Way,10,B.U. Central - 725 Comm. Ave.
